customer_id,transaction_id,customer_age,account_age_days,customer_gender,customer_income,account_balance,transaction_amount,transaction_hour,transaction_day,transaction_type,merchant_category,payment_method,transaction_location,is_international_transaction,device_type,device_trust_score,distance_from_home_km,transactions_last_24h,transactions_last_7d,avg_transaction_amount,previous_transaction_amount,time_since_last_transaction_min,failed_transaction_count_24h,new_device_used,location_mismatch,unusual_transaction_time,is_fraud
100134,TXN0000134,34,864,Male,69372.0,109704.18,3209.03,18,Sunday,Online Purchase,Travel,Debit Card,Hyderabad,No,POS,81.4,9.3,1,19,3527.47,4256.79,68,1,Yes,No,No,0
100135,TXN0000135,20,228,Female,71413.0,130306.68,1066.91,13,Friday,ATM Withdrawal,Travel,Debit Card,Hyderabad,No,Desktop,88.6,15.2,4,23,930.89,574.14,295,0,No,No,No,0
100136,TXN0000136,25,1997,Female,65978.0,53902.91,521.48,12,Monday,Bill Payment,Dining,Online,Chennai,No,POS,79.1,23.9,3,20,607.08,236.46,131,0,No,No,No,0
100137,TXN0000137,39,1183,Female,69435.0,27186.96,1157.68,17,Sunday,Purchase,Dining,Debit Card,Mumbai,No,Mobile,61.9,13.9,5,15,389.01,695.52,100,0,No,No,No,0
100138,TXN0000138,45,1072,Male,125278.0,6699.78,7305.34,17,Monday,Online Purchase,Entertainment,Credit Card,Kolkata,No,Mobile,55.7,6.7,6,25,8990.16,2235.07,395,0,No,No,No,0
100139,TXN0000139,58,912,Female,64212.0,135917.75,4798.57,19,Tuesday,Purchase,Electronics,Debit Card,Other,No,POS,86.2,26.7,2,18,2833.43,14853.42,5448,1,No,No,No,0
100140,TXN0000140,68,4039,Male,56750.0,24346.01,670.29,7,Saturday,Online Purchase,Online Services,Contactless,Bengaluru,No,POS,77.9,52.2,1,22,521.92,277.79,1503,0,No,No,No,0
100141,TXN0000141,41,2332,Female,37446.0,31615.29,850.97,20,Monday,Purchase,Dining,Credit Card,Bengaluru,No,Desktop,81.6,27.4,4,28,594.48,647.28,100,0,No,No,No,0
100142,TXN0000142,25,4511,Male,68809.0,36024.4,1103.54,11,Wednesday,Transfer,Online Services,Credit Card,Pune,No,Desktop,77.9,5.4,3,18,1277.91,639.31,1061,1,No,No,No,0
100143,TXN0000143,18,1487,Female,56634.0,55048.37,3652.73,19,Sunday,Online Purchase,Dining,Contactless,Pune,No,POS,94.9,1.8,3,17,3767.62,2129.07,1035,0,No,No,No,0
100144,TXN0000144,39,2465,Female,32661.0,24221.98,2567.82,11,Wednesday,Online Purchase,Electronics,Contactless,Hyderabad,No,Mobile,49.2,19.8,2,16,5323.14,3131.56,852,0,No,No,No,0
100145,TXN0000145,27,1387,Male,51531.0,39320.38,1925.71,14,Tuesday,Purchase,Grocery,Contactless,Hyderabad,No,Mobile,83.5,49.9,4,15,1795.68,4469.38,150,0,No,No,No,0
100146,TXN0000146,31,2621,Male,86488.0,18214.03,2374.3,21,Friday,Purchase,Grocery,Online,Mumbai,No,POS,81.9,8.9,4,17,2763.93,1121.74,127,0,No,No,No,0
100147,TXN0000147,29,190,Male,32107.0,98789.41,1576.03,6,Saturday,Bill Payment,Fuel,Credit Card,Chennai,No,POS,71.1,28.7,4,26,1314.28,912.33,87,1,No,No,No,0
100148,TXN0000148,34,1884,Female,51626.0,149522.75,697.13,18,Tuesday,Purchase,Dining,Online,Kolkata,No,POS,54.2,16.7,3,22,316.73,998.0,329,0,No,No,No,0
100149,TXN0000149,48,2656,Female,64417.0,39301.21,524.28,11,Tuesday,Purchase,Healthcare,Debit Card,Bengaluru,No,Desktop,39.4,26.2,4,18,674.23,399.5,617,1,No,No,No,0
100150,TXN0000150,38,1537,Male,41693.0,82250.68,8466.7,9,Friday,Bill Payment,Clothing,Credit Card,Chennai,No,Tablet,54.2,44.7,3,21,6543.54,5577.95,964,1,No,No,No,0
100151,TXN0000151,34,1157,Female,64369.0,23815.85,465.65,23,Friday,Online Purchase,Travel,Credit Card,Mumbai,No,Desktop,68.7,30.8,2,15,646.66,633.99,298,0,No,No,Yes,0
100152,TXN0000152,25,1496,Female,66613.0,76888.25,926.82,15,Saturday,Bill Payment,Dining,Debit Card,Delhi,No,Mobile,92.6,9.5,3,19,434.33,1200.3,485,0,No,No,No,0
100153,TXN0000153,18,484,Male,112169.0,68520.75,3525.75,5,Wednesday,Purchase,Online Services,Credit Card,Pune,No,Mobile,93.8,17.4,4,23,2436.76,8333.4,3095,0,No,No,Yes,0
100154,TXN0000154,31,401,Male,28355.0,43623.14,6941.56,16,Wednesday,Transfer,Online Services,Debit Card,Pune,No,Mobile,73.9,36.5,3,19,11014.42,7300.79,267,0,No,No,No,0
100155,TXN0000155,35,510,Female,121234.0,14446.49,3386.54,10,Sunday,Transfer,Fuel,Debit Card,Pune,No,Mobile,59.8,3.2,5,23,7587.1,1762.47,664,0,No,No,No,0
100156,TXN0000156,55,601,Female,92137.0,25498.37,677.94,14,Sunday,Online Purchase,Dining,Contactless,Bengaluru,No,Mobile,75.1,15.7,3,15,949.33,986.17,111,0,No,No,No,0
100157,TXN0000157,37,662,Female,261519.0,27215.57,3225.59,9,Saturday,Online Purchase,Fuel,Online,Chennai,No,Desktop,93.3,12.3,4,18,3115.23,1980.11,978,1,No,No,No,0
100158,TXN0000158,47,1098,Female,62856.0,12389.58,2297.73,17,Friday,Purchase,Online Services,Debit Card,Kolkata,No,POS,84.0,4.5,8,23,2281.81,1157.51,345,1,No,No,No,0
100159,TXN0000159,31,595,Male,79352.0,12895.63,406.25,18,Sunday,Bill Payment,Electronics,Contactless,Delhi,No,Mobile,62.2,18.4,6,18,639.2,261.66,80,0,No,No,No,0
100160,TXN0000160,23,553,Female,44355.0,113101.91,544.06,16,Wednesday,Bill Payment,Travel,Debit Card,Mumbai,No,Mobile,70.5,13.4,5,17,449.6,385.01,195,0,No,No,No,0
100161,TXN0000161,25,1780,Female,73236.0,96666.05,368.03,14,Sunday,Online Purchase,Clothing,Debit Card,Jaipur,No,Mobile,91.4,30.4,4,24,485.15,160.49,23,0,No,No,No,0
100162,TXN0000162,28,1750,Female,67237.0,20806.74,1392.55,8,Friday,Online Purchase,Electronics,Credit Card,Bengaluru,No,Mobile,90.4,3.1,5,17,2704.49,558.31,647,1,Yes,No,No,0
100163,TXN0000163,59,2715,Female,30731.0,217394.54,1144.89,12,Tuesday,Online Purchase,Grocery,Credit Card,Ahmedabad,No,Tablet,88.7,48.6,6,16,775.48,948.48,622,0,No,No,No,0
100164,TXN0000164,27,1195,Female,34579.0,33903.56,625.68,13,Tuesday,Online Purchase,Grocery,Credit Card,Chennai,No,Mobile,90.0,7.3,4,23,849.07,797.44,155,0,No,No,No,0
100165,TXN0000165,45,1137,Male,64050.0,91732.4,7748.37,21,Monday,ATM Withdrawal,Online Services,Credit Card,Other,No,Mobile,55.9,2.5,4,13,4542.81,4457.99,268,1,No,No,No,0
100166,TXN0000166,26,1564,Male,87485.0,14524.47,35267.95,4,Tuesday,Purchase,Travel,Online,Delhi,No,Desktop,68.5,13.4,4,25,29075.21,26404.28,556,0,No,No,Yes,0
100167,TXN0000167,46,1725,Male,76007.0,75032.57,427.45,14,Saturday,Transfer,Dining,Debit Card,Pune,No,Mobile,83.4,16.3,4,21,437.71,606.56,1069,2,No,No,No,0
100168,TXN0000168,40,316,Male,73531.0,65578.52,1390.22,8,Monday,Transfer,Dining,Credit Card,Bengaluru,No,POS,84.5,40.1,2,13,747.7,2265.13,1266,0,Yes,No,No,0
100169,TXN0000169,34,1516,Male,61563.0,132639.25,5515.37,12,Monday,Bill Payment,Clothing,Online,Ahmedabad,No,POS,90.7,82.6,5,25,9857.05,4560.39,1169,0,Yes,Yes,No,1
100170,TXN0000170,36,903,Female,127566.0,56347.55,2094.27,16,Sunday,Purchase,Fuel,Debit Card,Chennai,No,Mobile,71.3,10.8,4,20,2617.17,3223.82,220,0,No,No,No,0
100171,TXN0000171,29,1349,Female,83758.0,38421.21,4460.4,20,Thursday,Purchase,Electronics,Debit Card,Hyderabad,No,POS,96.7,21.1,7,23,3087.65,4013.85,522,1,No,No,No,0
100172,TXN0000172,41,1014,Female,39620.0,27814.29,2606.68,5,Tuesday,Online Purchase,Grocery,Contactless,Mumbai,Yes,Mobile,26.7,27.9,1,20,2283.56,5560.46,769,0,No,No,Yes,1
100173,TXN0000173,31,536,Male,66432.0,240401.6,6840.76,12,Sunday,Purchase,Healthcare,Debit Card,Delhi,No,Mobile,57.8,18.2,3,15,5132.13,11597.02,573,0,No,No,No,0
100174,TXN0000174,23,1131,Female,58202.0,33119.76,8927.41,17,Sunday,Online Purchase,Fuel,Online,Pune,No,POS,84.4,30.4,5,19,5350.88,9075.47,80,1,No,No,No,0
100175,TXN0000175,22,376,Female,28534.0,97953.74,7530.08,15,Tuesday,Purchase,Travel,Debit Card,Delhi,No,Mobile,79.9,27.6,3,12,16290.24,7124.2,558,0,No,No,No,0
100176,TXN0000176,38,906,Female,54816.0,271175.7,4760.04,1,Tuesday,Transfer,Electronics,Contactless,Pune,No,Mobile,50.0,14.9,3,18,2934.62,7564.65,1162,0,No,No,Yes,0
100177,TXN0000177,53,1143,Male,37003.0,6746.63,2251.4,19,Sunday,Online Purchase,Grocery,Online,Delhi,Yes,POS,75.7,37.0,3,14,2397.69,1540.36,1334,0,Yes,No,No,1
100178,TXN0000178,38,510,Male,28550.0,64092.33,3842.37,8,Thursday,Bill Payment,Healthcare,Debit Card,Mumbai,No,Desktop,82.2,39.8,4,17,1547.91,8979.93,50,0,Yes,No,No,0
100179,TXN0000179,35,1652,Female,32397.0,57326.84,1552.25,16,Saturday,Bill Payment,Electronics,Credit Card,Ahmedabad,No,Mobile,68.0,8.1,5,13,1838.19,2596.0,225,0,No,No,No,0
100180,TXN0000180,39,1557,Female,56926.0,84296.43,2169.36,22,Sunday,Purchase,Grocery,Credit Card,Pune,No,Mobile,71.7,5.6,5,17,2811.35,5884.12,103,0,No,No,No,0
100181,TXN0000181,50,2688,Male,53807.0,6386.15,3404.64,21,Wednesday,Purchase,Dining,Credit Card,Mumbai,No,Mobile,81.7,3.4,1,12,10462.07,6501.95,526,1,No,No,No,0
100182,TXN0000182,38,2536,Female,52462.0,26123.83,5433.58,17,Tuesday,Purchase,Healthcare,Debit Card,Ahmedabad,No,Mobile,87.4,72.4,4,15,4792.13,4686.21,373,0,No,No,No,0
100183,TXN0000183,31,566,Male,60222.0,8837.91,2015.89,17,Monday,Bill Payment,Clothing,Credit Card,Mumbai,No,Mobile,90.6,27.4,3,17,5860.27,3958.61,66,0,No,No,No,0
100184,TXN0000184,48,889,Female,41109.0,31353.82,2942.39,11,Monday,Online Purchase,Entertainment,Debit Card,Bengaluru,No,Mobile,86.4,36.7,5,20,7417.6,2263.0,427,0,No,No,No,0
100185,TXN0000185,41,1733,Female,55163.0,33165.35,283.09,20,Tuesday,Purchase,Electronics,Credit Card,Pune,No,Tablet,92.7,31.6,6,15,343.1,286.29,4236,0,No,No,No,0
100186,TXN0000186,53,1580,Female,43337.0,120188.0,512.43,3,Wednesday,Purchase,Entertainment,Credit Card,Bengaluru,No,Desktop,45.8,10.9,6,20,401.69,504.55,79,0,No,No,Yes,0
100187,TXN0000187,38,1860,Female,70484.0,7294.12,932.38,20,Monday,Bill Payment,Fuel,Online,Delhi,No,Mobile,84.8,5.1,3,23,1297.68,1038.22,163,1,No,No,No,0
100188,TXN0000188,23,1395,Female,59889.0,27952.65,505.02,9,Tuesday,Bill Payment,Grocery,Credit Card,Delhi,No,Mobile,94.5,12.8,8,16,432.59,710.41,131,0,Yes,No,No,0
100189,TXN0000189,21,763,Male,115435.0,47351.62,210.75,16,Tuesday,Purchase,Clothing,Contactless,Mumbai,No,POS,66.7,21.4,6,24,238.71,271.24,1099,1,No,No,No,0
100190,TXN0000190,54,1202,Female,68901.0,26223.59,3277.09,9,Sunday,Online Purchase,Electronics,Contactless,Ahmedabad,No,Desktop,69.1,47.2,2,23,5294.35,7032.99,184,0,No,No,No,0
100191,TXN0000191,55,695,Male,59316.0,8462.16,1528.39,11,Wednesday,Purchase,Clothing,Credit Card,Ahmedabad,No,POS,70.7,21.8,4,16,934.03,2650.63,820,2,Yes,No,No,0
100192,TXN0000192,34,955,Female,91089.0,71976.75,5133.39,11,Sunday,Online Purchase,Grocery,Credit Card,Bengaluru,No,Mobile,87.1,37.0,2,19,10316.22,1762.91,251,1,No,No,No,0
100193,TXN0000193,32,764,Male,45605.0,86870.65,1254.34,21,Saturday,ATM Withdrawal,Grocery,Credit Card,Ahmedabad,No,Mobile,71.9,11.8,3,17,2112.31,901.28,278,1,Yes,No,No,0
100194,TXN0000194,52,1663,Male,101525.0,6768.58,5576.08,18,Wednesday,Online Purchase,Clothing,Online,Hyderabad,No,Mobile,56.5,14.3,3,22,3761.15,2962.16,148,0,No,No,No,0
100195,TXN0000195,24,1150,Male,58062.0,487530.61,555.22,11,Friday,Transfer,Dining,Debit Card,Delhi,No,POS,66.1,5.4,2,20,518.22,314.31,61,0,No,No,No,0
100196,TXN0000196,26,1249,Male,77112.0,20002.83,4122.17,20,Thursday,Online Purchase,Travel,Debit Card,Chennai,No,Mobile,79.0,15.5,5,22,3447.18,2361.88,253,0,No,No,No,0
100197,TXN0000197,43,1053,Female,30654.0,41988.06,627.88,19,Sunday,Online Purchase,Fuel,Debit Card,Jaipur,Yes,POS,92.2,46.3,7,21,515.78,801.15,368,1,No,No,No,0
100198,TXN0000198,32,548,Female,70471.0,54668.16,1598.67,10,Thursday,Purchase,Clothing,Credit Card,Delhi,No,Desktop,75.7,42.8,6,10,2220.7,1300.56,1528,0,No,No,No,0
100199,TXN0000199,36,1151,Female,45535.0,92104.13,482.0,17,Sunday,Online Purchase,Clothing,Debit Card,Jaipur,No,Mobile,68.1,49.4,5,18,607.25,1303.2,244,0,No,No,No,0
100200,TXN0000200,34,2779,Male,89484.0,37311.72,3555.01,21,Monday,Bill Payment,Electronics,Online,Chennai,Yes,POS,68.2,11.3,2,14,6970.24,4162.3,163,0,No,No,No,0
100201,TXN0000201,40,374,Male,77527.0,104045.09,389.65,16,Thursday,Purchase,Travel,Online,Delhi,No,Mobile,97.1,52.5,3,14,836.35,180.5,323,1,No,No,No,0
100202,TXN0000202,51,340,Female,50483.0,84721.88,206.14,15,Tuesday,Transfer,Grocery,Debit Card,Mumbai,No,Desktop,70.2,26.2,4,21,130.75,367.62,2665,0,No,No,No,0
100203,TXN0000203,37,308,Female,85586.0,77139.2,1633.75,15,Wednesday,Purchase,Travel,Credit Card,Ahmedabad,No,POS,81.8,6.2,4,16,1634.46,2065.85,224,0,Yes,No,No,0
100204,TXN0000204,43,869,Female,61428.0,28283.21,1436.18,11,Friday,Purchase,Travel,Credit Card,Delhi,No,Mobile,61.1,7.9,7,18,821.46,2284.43,158,2,Yes,No,No,0
100205,TXN0000205,18,1209,Male,59118.0,99287.95,7914.44,19,Thursday,Online Purchase,Travel,Credit Card,Ahmedabad,No,Desktop,83.7,27.3,5,23,12826.46,8899.41,1199,0,No,No,No,0
100206,TXN0000206,35,2681,Female,64070.0,5084.65,4338.98,19,Sunday,Bill Payment,Dining,Credit Card,Chennai,Yes,Mobile,56.7,36.5,3,18,4747.14,5240.3,1374,0,No,No,No,0
100207,TXN0000207,27,477,Female,81352.0,23840.74,587.43,12,Saturday,Purchase,Online Services,Credit Card,Hyderabad,No,Tablet,95.2,28.3,4,18,693.61,1000.57,120,0,Yes,No,No,0
100208,TXN0000208,23,1388,Female,31177.0,46625.77,50215.71,1,Friday,Purchase,Electronics,Credit Card,Other,No,Mobile,61.5,13.2,5,14,40094.08,35758.14,149,1,No,No,Yes,0
100209,TXN0000209,26,1647,Female,84764.0,45899.3,893.77,10,Thursday,Transfer,Electronics,Credit Card,Mumbai,No,Mobile,74.1,49.7,6,20,597.35,1051.5,150,1,No,No,No,0
100210,TXN0000210,32,374,Female,44228.0,25074.57,1929.91,10,Thursday,Purchase,Entertainment,Debit Card,Mumbai,No,Desktop,84.5,6.2,9,26,3459.53,1172.99,129,0,Yes,No,No,0
100211,TXN0000211,46,502,Female,81283.0,25591.31,807.51,7,Tuesday,Purchase,Electronics,Online,Other,Yes,Mobile,70.4,22.4,4,16,363.51,2172.11,966,0,Yes,No,No,0
100212,TXN0000212,21,2411,Male,31886.0,20069.57,1678.56,13,Thursday,Purchase,Online Services,Contactless,Other,No,Mobile,97.6,4.7,5,18,1926.63,1874.77,78,0,No,No,No,0
100213,TXN0000213,36,385,Male,29151.0,63718.4,4503.96,19,Tuesday,Purchase,Electronics,Credit Card,Mumbai,No,Mobile,91.2,25.6,6,18,2748.78,2539.24,464,0,Yes,No,No,0
100214,TXN0000214,31,1292,Female,146524.0,17045.91,1055.31,9,Wednesday,Purchase,Fuel,Credit Card,Pune,No,POS,98.3,23.2,2,15,1354.06,809.74,2324,1,No,No,No,0
100215,TXN0000215,32,646,Male,104555.0,137816.49,3130.35,23,Tuesday,Purchase,Travel,Online,Bengaluru,No,Desktop,87.6,11.0,7,16,3424.14,4492.92,853,0,No,No,Yes,0
100216,TXN0000216,47,1086,Female,106838.0,19718.44,371.77,10,Tuesday,Purchase,Entertainment,Debit Card,Hyderabad,No,Desktop,63.4,15.2,6,19,391.84,391.93,633,0,No,No,No,0
100217,TXN0000217,42,2047,Female,62308.0,36502.67,5863.31,16,Monday,Online Purchase,Dining,Credit Card,Mumbai,No,Desktop,83.8,11.1,5,14,12609.57,4519.9,806,2,No,No,No,0
100218,TXN0000218,51,1219,Female,45291.0,40704.56,32764.1,16,Saturday,Purchase,Dining,Credit Card,Mumbai,No,POS,61.4,41.0,1,22,12627.02,27133.42,128,1,No,No,No,0
100219,TXN0000219,34,1594,Female,42359.0,7262.11,3376.32,15,Sunday,ATM Withdrawal,Entertainment,Debit Card,Other,No,POS,70.8,28.7,2,22,4322.42,3123.31,252,1,No,No,No,0
100220,TXN0000220,28,812,Female,51286.0,148235.07,1542.36,18,Monday,Purchase,Dining,Credit Card,Pune,No,Mobile,93.9,26.4,4,22,1637.83,3343.04,2647,1,No,No,No,0
100221,TXN0000221,34,880,Female,35895.0,49730.22,2122.78,13,Sunday,Online Purchase,Online Services,Online,Delhi,No,Desktop,90.0,1.4,3,13,2462.36,1479.2,473,0,No,No,No,0
100222,TXN0000222,39,1595,Female,38737.0,99886.07,3482.88,10,Monday,Bill Payment,Grocery,Credit Card,Bengaluru,No,Mobile,95.0,19.9,5,19,3494.63,5002.83,71,1,No,No,No,0
100223,TXN0000223,38,465,Female,154824.0,134130.61,283.06,1,Sunday,Purchase,Healthcare,Debit Card,Mumbai,No,Mobile,58.9,52.2,4,16,248.66,173.38,623,4,No,No,Yes,0
100224,TXN0000224,24,1035,Male,73824.0,72508.09,2219.9,10,Saturday,Online Purchase,Travel,Credit Card,Mumbai,No,Mobile,68.9,10.8,4,23,3814.55,801.89,1170,0,No,No,No,0
100225,TXN0000225,37,2521,Female,27762.0,49036.54,2038.91,8,Sunday,Online Purchase,Online Services,Debit Card,Delhi,No,POS,57.9,46.9,5,18,2211.98,2068.85,132,0,No,No,No,0
100226,TXN0000226,39,1292,Male,39468.0,29759.29,13053.14,4,Tuesday,Transfer,Clothing,Contactless,Jaipur,No,Desktop,92.3,6.3,5,20,10635.4,18511.63,3387,0,No,No,Yes,0
100227,TXN0000227,64,1640,Female,59191.0,21887.64,2142.49,10,Friday,Purchase,Fuel,Credit Card,Bengaluru,No,Mobile,82.9,27.5,6,23,1192.63,2940.93,538,0,No,No,No,0
100228,TXN0000228,57,956,Female,70865.0,86455.13,1510.77,9,Wednesday,Purchase,Travel,Credit Card,Kolkata,No,Desktop,47.2,17.8,6,19,1181.21,2107.56,2015,0,No,No,No,0
100229,TXN0000229,27,765,Male,25191.0,28443.16,207.51,15,Monday,Purchase,Grocery,Contactless,Mumbai,No,Mobile,88.7,17.4,2,23,257.61,237.43,1143,0,No,No,No,0
100230,TXN0000230,33,955,Male,52965.0,34045.28,1936.38,5,Tuesday,Purchase,Online Services,Credit Card,Delhi,No,Mobile,79.4,15.3,2,15,2544.12,1559.24,109,0,No,No,Yes,0
100231,TXN0000231,20,2660,Male,35789.0,35789.2,1240.18,18,Sunday,Online Purchase,Online Services,Credit Card,Ahmedabad,Yes,Mobile,72.8,10.8,3,18,830.38,2119.52,254,0,No,No,No,0
100232,TXN0000232,30,2654,Male,49810.0,113955.5,831.2,14,Monday,Purchase,Grocery,Credit Card,Hyderabad,No,POS,63.0,3.9,2,18,489.81,553.08,494,0,No,Yes,No,0
100233,TXN0000233,39,1238,Male,135382.0,12361.83,1207.37,9,Sunday,Transfer,Electronics,Credit Card,Other,No,POS,88.7,49.1,2,23,2368.5,1960.73,1539,0,No,No,No,0
100234,TXN0000234,49,1574,Male,67726.0,125199.07,4255.44,13,Tuesday,Online Purchase,Grocery,Online,Kolkata,No,Mobile,74.8,14.3,2,11,5740.52,7833.67,544,0,No,No,No,0
100235,TXN0000235,28,1489,Male,84979.0,7261.34,1495.8,13,Tuesday,Online Purchase,Grocery,Online,Pune,No,Tablet,67.7,40.0,4,11,1640.65,1195.14,174,0,No,No,No,0
100236,TXN0000236,29,1918,Male,34458.0,45760.92,1123.72,17,Monday,Transfer,Entertainment,Credit Card,Bengaluru,No,POS,88.8,13.9,3,17,942.55,555.19,240,0,No,No,No,0
100237,TXN0000237,18,430,Male,80438.0,96864.47,9863.36,21,Saturday,Transfer,Healthcare,Credit Card,Kolkata,No,Mobile,91.1,21.0,6,16,9213.95,19202.61,1422,0,No,No,No,0
100238,TXN0000238,34,447,Female,61914.0,18107.92,992.12,9,Friday,Bill Payment,Grocery,Contactless,Other,Yes,POS,59.9,24.6,1,24,545.31,551.74,1743,0,No,No,No,0
100239,TXN0000239,24,1356,Female,93226.0,2824.27,1229.8,15,Sunday,Online Purchase,Online Services,Credit Card,Jaipur,No,Mobile,78.1,7.4,4,19,907.81,814.0,601,0,No,No,No,0
100240,TXN0000240,30,1915,Female,18398.0,115279.98,2308.39,9,Friday,Online Purchase,Grocery,Online,Other,No,POS,86.7,37.6,4,21,1423.82,2354.32,511,0,No,No,No,0
100241,TXN0000241,26,2119,Male,77725.0,194902.48,1760.23,17,Monday,Transfer,Fuel,Contactless,Bengaluru,No,Desktop,87.9,0.8,3,16,960.41,2207.89,221,0,No,No,No,0
100242,TXN0000242,35,1288,Male,28813.0,22771.47,2158.43,8,Thursday,Online Purchase,Online Services,Credit Card,Delhi,Yes,Mobile,82.6,20.3,4,15,2950.66,3337.31,98,0,No,No,No,0
100243,TXN0000243,18,763,Male,18000.0,16535.55,825.42,6,Wednesday,Purchase,Dining,Online,Chennai,No,POS,68.3,4.8,3,18,1174.4,1915.56,6953,0,No,No,No,0
100244,TXN0000244,20,1320,Male,68621.0,10761.36,839.1,16,Sunday,Purchase,Dining,Contactless,Other,No,Mobile,73.7,18.0,3,13,848.01,743.17,1119,0,No,No,No,0
100245,TXN0000245,59,2018,Female,36338.0,31248.99,1471.96,20,Saturday,Purchase,Online Services,Contactless,Pune,No,POS,86.4,21.1,3,18,1194.77,603.33,1004,0,No,No,No,0
100246,TXN0000246,22,1497,Female,36680.0,34840.82,1109.0,8,Wednesday,Online Purchase,Online Services,Credit Card,Chennai,No,Desktop,69.4,23.8,6,9,532.58,1600.09,203,0,No,No,No,0
100247,TXN0000247,24,2113,Male,89431.0,15165.3,12214.96,10,Wednesday,Purchase,Grocery,Credit Card,Kolkata,No,Mobile,88.6,10.1,4,19,13344.98,6164.11,238,0,No,No,No,0
100248,TXN0000248,56,1508,Female,92647.0,96338.1,2254.15,2,Saturday,Purchase,Online Services,Debit Card,Hyderabad,No,Mobile,58.2,10.9,4,18,1966.67,2251.99,220,1,No,No,Yes,0
100249,TXN0000249,68,1852,Male,52312.0,27966.58,1587.63,18,Friday,Online Purchase,Fuel,Credit Card,Mumbai,No,Tablet,87.8,17.4,5,20,2264.2,1684.65,333,1,No,No,No,0
100250,TXN0000250,23,1045,Female,35943.0,3909.14,2191.11,10,Tuesday,Purchase,Online Services,Debit Card,Bengaluru,No,POS,50.8,26.7,3,15,1798.03,1000.14,1173,0,No,No,No,0
100251,TXN0000251,32,623,Male,25812.0,40271.35,2468.49,10,Thursday,Purchase,Grocery,Credit Card,Hyderabad,No,Mobile,93.9,30.0,2,18,2425.69,1587.0,2423,3,No,No,No,0
100252,TXN0000252,40,914,Male,39729.0,18375.32,142.7,21,Tuesday,Purchase,Grocery,Debit Card,Delhi,No,Mobile,91.9,20.5,6,19,96.93,332.29,2170,0,No,No,No,0
100253,TXN0000253,55,917,Female,63765.0,97447.78,2702.38,0,Wednesday,ATM Withdrawal,Grocery,Credit Card,Other,No,Mobile,88.0,19.0,2,12,2050.42,2212.9,553,1,No,No,Yes,0
100254,TXN0000254,25,1622,Female,45647.0,63745.57,476.3,13,Tuesday,Purchase,Dining,Online,Bengaluru,No,Desktop,,23.8,3,23,313.95,533.18,477,0,No,Yes,No,0
100255,TXN0000255,33,446,Male,86674.0,32942.9,458.14,12,Wednesday,Transfer,Travel,Credit Card,Bengaluru,No,Desktop,87.6,5.7,5,20,296.73,302.83,1147,0,No,No,No,0
100256,TXN0000256,45,1100,Male,79692.0,66595.99,2667.91,17,Sunday,Purchase,Grocery,Credit Card,Mumbai,No,Mobile,49.4,14.5,4,17,3908.28,1838.07,221,0,No,No,No,0
100257,TXN0000257,41,519,Male,58773.0,22880.19,5821.25,13,Wednesday,Transfer,Travel,Contactless,Delhi,Yes,Desktop,74.7,6.4,3,10,6312.24,3433.39,100,1,No,No,No,0
100258,TXN0000258,32,1374,Male,65637.0,34689.15,4546.03,21,Wednesday,Purchase,Fuel,Online,Mumbai,No,Mobile,73.5,14.2,7,23,8696.52,2197.82,1057,0,No,No,No,0
100259,TXN0000259,35,1373,Male,35623.0,139755.77,3382.03,22,Saturday,Purchase,Healthcare,Debit Card,Kolkata,No,POS,58.4,6.0,6,17,3469.43,3346.32,538,0,No,No,No,0
100260,TXN0000260,21,405,Male,51149.0,31750.89,469.22,16,Tuesday,Purchase,Grocery,Credit Card,Bengaluru,Yes,Desktop,95.2,4.7,5,18,355.83,387.17,441,1,Yes,No,No,0
100261,TXN0000261,33,1988,Female,95167.0,97693.88,2516.77,17,Sunday,Purchase,Fuel,Debit Card,Mumbai,No,Mobile,82.1,15.3,3,22,1550.28,1856.85,371,0,No,No,No,0
100262,TXN0000262,33,1714,Female,76506.0,148911.82,4320.8,13,Sunday,Purchase,Grocery,Debit Card,Ahmedabad,No,Mobile,67.4,17.1,3,23,2038.67,2920.42,1652,0,Yes,No,No,0
100263,TXN0000263,39,1200,Male,68167.0,31826.97,642.51,12,Friday,Purchase,Healthcare,Contactless,Mumbai,No,Mobile,72.1,30.1,4,27,339.69,294.12,50,0,No,Yes,No,0
100264,TXN0000264,30,425,Female,77622.0,35955.38,2669.8,20,Wednesday,Purchase,Grocery,Debit Card,Pune,No,Desktop,98.1,5.3,9,15,2702.87,2678.37,9,0,Yes,No,No,0
100265,TXN0000265,41,2738,Female,52195.0,84466.71,722.88,0,Friday,Purchase,Healthcare,Contactless,Mumbai,No,Tablet,81.2,13.7,4,27,626.75,903.48,939,1,No,No,Yes,0
100266,TXN0000266,47,1190,Male,34444.0,62557.44,931.92,20,Wednesday,Purchase,Dining,Debit Card,Bengaluru,No,Mobile,90.0,40.4,3,10,693.01,1934.36,1894,0,No,No,No,0
100267,TXN0000267,38,793,Female,56890.0,58103.59,4381.04,23,Sunday,Online Purchase,Grocery,Credit Card,Pune,No,POS,79.8,39.9,5,21,4631.24,5959.84,145,0,No,No,Yes,0
100268,TXN0000268,40,901,Male,47332.0,109282.22,2236.27,16,Tuesday,Purchase,Grocery,Debit Card,Hyderabad,No,Mobile,76.9,19.4,4,22,1864.6,3357.52,101,1,No,Yes,No,0
